gene_id,12_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,17_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,18_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,24_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,30_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,33_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,44_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,46_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
Pcom.g29991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20818,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Pcom.g74630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74632,0,0,0,0,7,0,0,0,0,0,5,0,11,11,0,0
Pcom.g74634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20810,2,2,11,14,3,2,2,8,1,0,30,29,2,2,2,0
Pcom.g20811,1,4,0,2,2,1,3,1,3,4,11,9,3,4,2,1
Pcom.g20812,0,2,1,2,3,0,0,2,7,5,5,5,2,1,1,2
Pcom.g20813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20815,0,1,0,1,1,0,0,0,4,4,5,5,1,0,0,2
Pcom.g20816,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g20817,0,0,0,0,2,0,0,0,1,1,2,0,4,2,0,1
Pcom.g50052,0,4,0,8,12,0,0,4,0,0,0,0,0,0,0,0
Pcom.g54741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16610,62,70,27,52,40,299,289,22,150,148,120,125,132,138,72,43
Pcom.g16617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16618,23,36,38,30,0,120,0,16,90,92,93,96,90,92,26,12
Pcom.g32840,0,1,1,1,0,1,1,1,0,0,2,0,0,0,1,0
Pcom.g32841,1,1,0,2,0,1,1,1,2,2,9,13,6,4,2,1
Pcom.g32842,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0
Pcom.g32843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45444,106,18,0,96,0,2087,3420,0,1393,0,1011,3144,428,524,213,0
Pcom.g45445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45440,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
Pcom.g45441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g45449,1,0,1,0,1,3,2,0,4,3,1,1,1,0,1,2
Pcom.g13800.Hypo,3,2,1,2,1,7,6,0,5,6,1,1,6,9,4,3
Pcom.g26399.Hypo,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
Pcom.g12254,651,1131,804,827,404,2047,2025,335,1440,1417,1470,1472,2263,2237,529,399
Pcom.g41526,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,2
Pcom.g27681.Hypo,0,1,0,1,0,1,1,1,2,1,2,2,2,2,1,1
Pcom.g26713,1,1,1,0,2,0,0,0,0,0,36,0,0,0,0,1
Pcom.g49676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16184,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,1
Pcom.g12825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74099,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Pcom.g74098,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Pcom.g26712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74095,0,1,1,1,1,2,2,1,0,0,2,2,3,1,1,0
Pcom.g74094,0,1,1,1,1,2,0,1,0,0,1,1,1,1,1,0
Pcom.g74097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g74096,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0
Pcom.g74091,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Pcom.g74090,1,1,1,1,0,0,0,1,0,1,2,1,0,0,0,0
Pcom.g74093,0,1,1,1,1,0,0,1,0,1,3,3,2,1,1,0
Pcom.g74092,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0
Pcom.g12252,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
Pcom.g25766,76,71,35,46,28,332,328,18,148,150,93,94,123,127,90,39
Pcom.g24227.Hypo,0,1,0,2,0,0,0,1,0,0,0,1,0,0,1,0
Pcom.g26715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g21776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g57342,1,0,0,0,1,1,1,0,1,1,4,4,1,1,1,1
Pcom.g09911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g12251,55,81,28,52,38,192,191,23,88,80,86,81,144,154,43,47
Pcom.g52136.Hypo,1,3,1,1,2,0,0,1,1,2,0,0,11,8,0,0
Pcom.g16892,0,2,0,2,1,1,0,2,1,0,4,4,2,2,0,1
Pcom.g00246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16895,78,62,58,59,74,336,334,25,302,285,111,119,115,115,90,73
Pcom.g69723,10,11,0,2,5,7,7,0,0,0,1,0,2,2,3,7
Pcom.g00245,21,33,24,32,14,109,113,12,52,51,56,57,47,41,19,15
Pcom.g16894,30,15,11,11,16,110,102,6,49,48,20,21,17,17,24,15
Pcom.g42182,1,1,0,1,1,0,0,1,1,1,1,2,0,0,1,1
Pcom.g26714,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
Pcom.g49673,1,1,1,1,1,3,3,2,4,3,6,5,2,3,1,1
Pcom.g42183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g00243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g16896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g42180,0,3,0,16,0,0,0,8,0,0,0,0,0,0,0,0
Pcom.g12250,48,45,0,83,0,0,209,0,160,169,182,191,77,82,0,0
Pcom.g00242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g28717,0,0,0,0,0,5,5,0,0,0,7,0,0,0,0,0
Pcom.g28716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g28715,1,0,1,3,7,0,0,0,0,0,0,7,0,7,0,0
Pcom.g28714,1,1,1,2,5,1,1,2,17,0,7,6,3,3,2,3
Pcom.g28713,2,6,0,1,0,0,0,0,0,0,0,0,9,10,0,0
Pcom.g28712,1,5,3,1,4,2,2,1,0,0,0,0,4,3,2,2
Pcom.g28711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g28710,5,2,3,11,3,5,4,0,8,2,0,15,0,0,4,0
Pcom.g42186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g14098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g00240,1,1,2,5,2,2,2,1,5,5,18,21,1,2,1,1
Pcom.g44319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g44318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g28719,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g28718,1,1,1,2,5,1,1,2,19,18,7,6,3,3,2,3
Pcom.g31005,2,7,0,23,33,0,0,21,75,85,41,39,19,13,1,25
Pcom.g31004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31007,0,3,1,3,7,2,4,2,17,17,4,7,3,3,1,3
Pcom.g31006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31001,2,6,3,4,3,16,16,4,12,11,5,7,14,11,5,4
Pcom.g31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34031,1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0
Pcom.g31002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Pcom.g71913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g71912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g71911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g71910,1,1,1,1,0,4,5,0,2,3,0,0,4,3,2,0
Pcom.g31009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g31008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g34038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g10078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g06168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g06169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03387,1,3,1,2,2,2,2,2,4,4,4,4,7,6,2,1
Pcom.g03386,0,2,0,1,1,2,0,1,2,2,0,1,2,2,1,1
Pcom.g03385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03383,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
Pcom.g03382,0,1,0,1,0,1,1,0,1,1,1,2,1,1,0,0
Pcom.g03381,0,41,0,23,0,0,0,10,0,0,41,32,87,68,0,0
Pcom.g03380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g17259,0,0,0,0,0,0,0,1,2,3,0,0,5,0,0,0
Pcom.g03389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g06164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g53489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g06166,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Pcom.g53488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g14501,0,50,20,72,84,38,40,38,185,187,115,119,132,130,0,59
Pcom.g14500,23,73,26,98,107,95,0,45,317,311,162,154,189,179,44,64
Pcom.g14503,6,19,11,26,23,25,48,12,58,78,45,53,45,51,11,18
Pcom.g14502,6,22,7,27,24,33,28,16,57,55,32,39,56,53,8,14
Pcom.g14505,0,0,6,15,15,0,4,8,44,44,39,36,26,26,0,8
Pcom.g14504,9,25,16,56,50,15,10,22,185,176,103,103,56,46,12,32
Pcom.g14507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g14506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g14508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g10611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03658,4,9,13,5,4,10,11,3,19,18,25,23,7,5,3,7
Pcom.g10613,7,8,4,16,6,6,7,9,7,5,21,21,5,11,6,4
Pcom.g10612,23,34,17,169,98,0,0,90,0,82,0,0,0,0,16,43
Pcom.g10615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g10614,25,149,43,88,97,61,61,49,342,322,170,185,298,290,25,83
Pcom.g10617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g10616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03655,0,0,0,0,0,0,0,1,1,2,3,4,0,0,0,2
Pcom.g03654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g03656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18427,0,3,0,0,0,0,0,1,0,2,0,3,2,1,0,0
Pcom.g18424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18425,2,3,5,5,2,0,0,2,5,5,8,7,9,8,0,1
Pcom.g18422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18423,33,30,13,14,12,105,88,5,41,51,21,18,73,71,24,15
Pcom.g18420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g57302,12,14,9,5,4,43,40,0,11,12,3,3,18,17,22,6
Pcom.g41112.Hypo,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0
Pcom.g18428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39250,1,1,2,1,3,0,0,0,2,1,0,0,1,0,1,2
Pcom.g39251,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0
Pcom.g39252,1,1,4,1,1,0,0,1,1,0,2,2,1,1,1,1
Pcom.g39253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39256,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
Pcom.g39257,4,4,2,7,5,3,4,3,10,8,16,9,6,6,2,4
Pcom.g02384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02387,55,66,34,47,30,121,122,22,96,97,89,89,103,108,44,29
Pcom.g02380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02382,43,51,40,32,43,154,157,22,175,168,37,42,77,73,61,32
Pcom.g02383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g50350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49008,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Pcom.g49009,0,1,0,2,2,0,0,1,0,0,0,0,2,0,0,1
Pcom.g13021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g50351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g49002,4,1,1,0,18,6,8,0,80,80,0,0,0,1,3,15
Pcom.g49003,4,1,1,0,11,4,5,0,35,28,0,0,3,2,1,8
Pcom.g49000,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
Pcom.g49001,6,1,1,0,19,6,5,0,30,41,0,0,0,1,3,11
Pcom.g49006,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Pcom.g50352,0,1,0,0,2,0,0,0,3,4,0,0,2,1,1,0
Pcom.g49004,0,2,0,4,0,0,0,0,0,4,2,0,3,3,0,0
Pcom.g49005,1,2,1,1,2,0,0,1,1,1,2,0,0,1,1,1
Pcom.g02811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70701,1,1,1,1,1,0,0,1,2,2,0,2,2,2,1,0
Pcom.g50353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g51128.Hypo,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1
Pcom.g70700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g50354,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0
Pcom.g40073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g50355,28,38,23,24,36,95,105,9,124,125,23,22,69,80,18,59
Pcom.g39788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g70702,0,2,1,2,0,0,0,1,0,2,0,0,0,0,0,0
Pcom.g50356,1,1,1,1,0,1,1,0,1,1,2,1,0,0,0,1
Pcom.g33829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g50357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39786,3,3,5,3,2,7,5,1,3,1,3,1,4,3,3,2
Pcom.g39787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g39784,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2,1
Pcom.g70704,1,1,1,2,1,0,0,1,1,1,2,3,5,5,1,0
Pcom.g54879,0,2,0,8,0,1,1,5,1,1,28,34,3,2,1,1
Pcom.g70707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47158,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47156,11,6,6,35,2,31,28,18,4,4,69,69,11,12,14,1
Pcom.g47157,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0
Pcom.g47154,0,0,1,2,0,1,2,1,0,0,0,1,0,0,2,0
Pcom.g70706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47153,1,2,0,1,1,3,4,2,0,0,4,2,4,2,4,0
Pcom.g47150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g47151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g01508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46208,4,4,0,5,11,5,4,2,27,26,2,2,3,1,2,15
Pcom.g32068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g62158,1,1,1,1,0,0,0,0,0,0,2,1,1,1,1,1
Pcom.g46205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46207,2,2,0,1,8,2,2,1,24,26,1,2,0,0,2,6
Pcom.g46206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g32060,3,5,5,7,2,6,6,6,5,4,15,17,7,8,3,2
Pcom.g32061,0,0,0,0,0,0,0,0,7,11,0,5,7,5,0,0
Pcom.g15670,5,12,12,16,6,17,17,6,21,20,20,19,45,47,7,4
Pcom.g15671,10,30,14,17,15,31,30,6,30,30,32,33,54,52,14,6
Pcom.g15672,72,90,51,56,40,104,105,28,101,98,64,67,154,153,36,26
Pcom.g15673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g15674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g15675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g15676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g15677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g15678,0,1,0,1,2,2,2,0,1,1,2,2,2,4,0,0
Pcom.g15679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g18288,0,5,0,0,3,0,0,0,0,3,0,0,7,9,3,2
Pcom.g18289,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g13621.Hypo,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0
Pcom.g02528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02529,0,0,0,0,0,0,0,2,4,0,4,5,2,0,0,3
Pcom.g11562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11563,0,0,1,1,2,0,0,1,8,4,3,2,2,1,0,3
Pcom.g11564,1,3,0,1,1,8,7,1,4,4,1,1,3,3,1,1
Pcom.g11565,0,1,0,1,0,3,3,0,1,1,1,1,4,5,2,1
Pcom.g11566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g11567,2,0,1,1,0,4,5,0,1,1,0,0,2,2,2,1
Pcom.g02520,0,0,23,25,24,0,0,0,0,0,0,0,0,0,28,22
Pcom.g02521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02523,2,4,0,1,4,3,2,1,11,0,0,8,9,8,3,1
Pcom.g02524,1,2,0,2,1,4,3,3,3,4,8,7,6,5,1,0
Pcom.g02525,7,6,0,3,7,9,12,3,35,32,7,7,18,18,6,9
Pcom.g02526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g02527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19777,0,0,0,3,1,1,0,0,0,0,2,0,0,0,1,0
Pcom.g19776,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0
Pcom.g19771,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
Pcom.g19770,0,1,1,0,0,2,1,0,1,1,0,1,1,1,0,1
Pcom.g19773,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19779,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,1
Pcom.g19778,0,1,1,3,1,2,2,0,2,2,0,0,2,2,1,0
Pcom.g63288.Hypo,1,1,1,0,0,0,0,0,1,1,0,0,2,2,1,1
Pcom.g49735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g61689,26,24,15,6,12,73,80,3,34,34,4,5,28,20,27,7
Pcom.g33699,1,1,1,1,2,1,3,1,1,0,0,0,0,0,2,2
Pcom.g16188,1,0,0,1,3,0,1,1,7,9,2,1,1,1,1,1
Pcom.g08626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g43467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
Pcom.g08629,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Pcom.g46358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g08628,4,4,2,1,2,17,18,2,2,5,3,2,5,8,4,1
Pcom.g73880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19489,0,1,1,1,1,0,0,1,2,2,5,3,2,0,1,1
Pcom.g19488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19486,3,4,2,2,3,3,2,1,12,11,5,6,6,6,2,4
Pcom.g19485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19484,0,1,1,5,8,1,0,2,9,8,5,4,2,2,1,3
Pcom.g19483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g19481,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Pcom.g19480,0,1,0,2,1,0,0,3,3,4,3,2,4,4,1,1
Pcom.g62247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g50923.Hypo,2,1,1,0,0,3,1,1,1,1,0,0,1,1,1,0
Pcom.g18472,2,1,0,2,1,0,0,1,3,3,4,2,3,3,1,1
Pcom.g73167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g00454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g46356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g00455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pcom.g33338,2,0,1,0,0,1,2,2,0,0,2,2,2,3,0,0
Pcom.g09659,4,2,0,0,4,5,6,3,7,0,0,0,0,0,6,3
