gene_id,10_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,15_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,16_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,40_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,45_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,48_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
Montipora_capitata_PredGene_g49955,6,13,7,3,0,0,4,0,0,0,0
Montipora_capitata_PredGene_g65699,1,0,0,5,4,4,5,5,0,1,2
Montipora_capitata_PredGene_g18884,46,71,54,14,11,11,31,54,47,28,75
Montipora_capitata_PredGene_g57267,1,5,10,3,3,3,3,3,20,1,8
Montipora_capitata_PredGene_adi2mcaRNA5182_R1,8,18,58,9,14,20,7,18,9,9,32
Montipora_capitata_PredGene_adi2mcaRNA32314_R8,1,0,9,4,6,4,8,8,0,1,5
Montipora_capitata_PredGene_g49959,1,0,1,0,1,0,1,1,0,1,0
Montipora_capitata_PredGene_g65448,2,3,3,1,2,1,1,1,1,1,7
Montipora_capitata_PredGene_g42819,100,263,218,152,55,87,204,266,191,191,802
Montipora_capitata_PredGene_g42818,696,993,151,452,183,134,771,724,424,933,1369
Montipora_capitata_PredGene_g57269,1,0,0,0,1,0,1,1,0,1,0
Montipora_capitata_PredGene_g42815,0,3,0,1,0,1,0,0,0,1,4
Montipora_capitata_PredGene_g42814,0,0,0,0,0,0,1,0,0,1,1
Montipora_capitata_PredGene_g42817,104,194,151,209,48,72,249,438,373,249,971
Montipora_capitata_PredGene_g42816,11,0,15,4,23,23,3,5,5,35,9
Montipora_capitata_PredGene_g42811,93,172,194,54,87,72,81,82,113,100,227
Montipora_capitata_PredGene_g42810,155,258,1433,876,650,587,788,1179,622,121,1866
Montipora_capitata_PredGene_g42813,0,2,38,3,59,61,3,5,0,1,7
Montipora_capitata_PredGene_g42812,1,5,648,1,261,238,7,8,2,1,15
Montipora_capitata_PredGene_adi2mcaRNA24844_R7,171,458,602,61,192,162,82,99,388,185,371
Montipora_capitata_PredGene_g39944,2,4,2,1,1,0,2,3,1,3,2
Montipora_capitata_PredGene_g51506,27,61,73,31,29,22,27,32,22,34,67
Montipora_capitata_PredGene_g51505,85,205,186,97,97,62,130,152,153,95,328
Montipora_capitata_PredGene_g51504,5,0,12,0,6,0,10,6,4,7,26
Montipora_capitata_PredGene_g51501,0,13,0,7,4,0,6,4,0,0,5
Montipora_capitata_PredGene_g51500,0,0,0,1,0,0,0,0,2,1,0
Montipora_capitata_PredGene_g425,1,1,1,1,1,0,1,1,1,1,1
Montipora_capitata_PredGene_g34809,175,366,399,150,182,137,247,231,286,204,662
Montipora_capitata_PredGene_g34808,103,166,309,75,127,112,79,110,131,150,270
Montipora_capitata_PredGene_g34803,43,83,155,33,65,42,44,70,129,50,104
Montipora_capitata_PredGene_g34802,129,264,225,80,87,78,92,132,229,154,238
Montipora_capitata_PredGene_g34801,252,490,425,166,191,155,267,310,259,350,460
Montipora_capitata_PredGene_g34800,12,22,49,7,23,10,9,11,9,9,42
Montipora_capitata_PredGene_g34807,4,7,14,6,3,2,4,2,0,4,9
Montipora_capitata_PredGene_g34806,2,1,8,0,5,1,0,1,0,3,6
Montipora_capitata_PredGene_g34805,909,1120,2488,654,845,656,578,799,1082,1136,1819
Montipora_capitata_PredGene_g34804,39,104,140,40,88,64,44,44,109,56,106
Montipora_capitata_PredGene_g58229,26,19,19,13,14,13,14,25,15,23,19
Montipora_capitata_PredGene_g64124,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g64127,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g64126,1,0,0,0,1,0,0,1,1,0,0
Montipora_capitata_PredGene_g64121,0,2,2,0,2,0,0,2,3,2,2
Montipora_capitata_PredGene_g64120,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g64123,3,0,2,0,1,1,3,2,0,2,2
Montipora_capitata_PredGene_g224,0,0,2,0,2,0,0,0,0,2,0
Montipora_capitata_PredGene_g47360,0,0,20,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g58220,30,48,43,22,28,25,42,38,45,30,62
Montipora_capitata_PredGene_g58223,69,260,197,22,64,66,45,54,148,79,108
Montipora_capitata_PredGene_g47363,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g47364,3,0,11,0,3,0,0,0,5,2,0
Montipora_capitata_PredGene_g58224,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g47366,0,0,1,0,0,0,0,0,1,0,1
Montipora_capitata_PredGene_g58226,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g63444,0,0,0,1,0,0,1,0,0,0,0
Montipora_capitata_PredGene_g67119,91,264,248,74,103,70,113,118,132,108,446
Montipora_capitata_PredGene_g3686,59,18,34,27,50,57,51,47,25,75,24
Montipora_capitata_PredGene_adi2mcaRNA15065_R1,7,13,26,0,6,8,4,11,18,7,25
Montipora_capitata_PredGene_g50113,3,4,12,3,2,1,4,2,1,4,6
Montipora_capitata_PredGene_g47767,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g47760,34,106,81,23,45,31,29,35,113,49,79
Montipora_capitata_PredGene_g6589,0,0,0,0,0,1,1,0,0,0,0
Montipora_capitata_PredGene_g59871,185,205,160,116,113,48,171,118,87,192,464
Montipora_capitata_PredGene_g59870,3,4,0,4,5,1,3,3,0,6,4
Montipora_capitata_PredGene_g19688,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g46943,43,87,108,25,42,40,30,28,66,65,67
Montipora_capitata_PredGene_adi2mcaRNA6498_R1,11,21,35,14,13,9,10,12,0,19,22
Montipora_capitata_PredGene_g12964,4,3,4,2,3,3,2,3,1,4,4
Montipora_capitata_PredGene_g12965,9,6,9,5,5,4,8,5,4,5,14
Montipora_capitata_PredGene_g12966,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g64694,0,0,1,1,0,1,1,0,0,0,0
Montipora_capitata_PredGene_g63165,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g12961,0,0,0,0,0,0,1,1,0,0,0
Montipora_capitata_PredGene_g12962,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g12963,0,0,0,0,0,0,0,0,0,0,2
Montipora_capitata_PredGene_adi2mcaRNA39475_R0,0,0,0,0,0,0,0,0,0,0,1
Montipora_capitata_PredGene_g46018,16,39,45,13,15,19,18,23,17,25,23
Montipora_capitata_PredGene_g32319,2,3,2,0,0,1,0,0,0,1,0
Montipora_capitata_PredGene_g32318,0,2,0,0,0,0,0,0,1,0,0
Montipora_capitata_PredGene_g46011,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA39475_R9,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g32317,343,743,585,206,294,233,247,304,445,451,824
Montipora_capitata_PredGene_g32316,25,79,90,24,40,28,27,43,74,36,129
Montipora_capitata_PredGene_g46015,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g46014,295,629,597,186,266,165,267,320,249,392,579
Montipora_capitata_PredGene_g32313,426,778,565,195,251,158,223,288,328,366,559
Montipora_capitata_PredGene_g32312,430,829,1181,310,490,500,345,522,900,593,861
Montipora_capitata_PredGene_g36409,0,6,7,0,0,0,10,15,8,3,41
Montipora_capitata_PredGene_g36408,0,0,0,0,0,0,10,2,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA8111_R1,0,0,0,0,0,0,0,0,0,2,0
Montipora_capitata_PredGene_g36405,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g52612,31,74,54,18,24,30,29,33,32,40,70
Montipora_capitata_PredGene_g36407,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g36406,4,5,0,0,4,2,4,4,5,2,7
Montipora_capitata_PredGene_g36401,0,3,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g36400,0,0,0,0,0,1,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA31065_R0,50,99,34,37,13,0,79,99,45,50,113
Montipora_capitata_PredGene_g47944,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g47945,6,12,6,5,3,3,6,8,0,5,18
Montipora_capitata_PredGene_g47946,2,4,6,1,4,3,3,2,0,3,4
Montipora_capitata_PredGene_adi2mcaRNA8111_R3,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g47940,10,25,28,0,13,14,0,3,0,16,0
Montipora_capitata_PredGene_g47941,0,0,1,0,1,1,1,0,0,1,0
Montipora_capitata_PredGene_g47942,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g47943,1,2,1,1,0,0,1,1,0,1,0
Montipora_capitata_PredGene_g47948,1,1,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g47949,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g67768,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g67769,1,0,0,0,1,1,0,1,0,1,1
Montipora_capitata_PredGene_g20807,1,0,0,0,1,1,0,0,0,0,0
Montipora_capitata_PredGene_g67762,1,0,0,1,0,0,0,1,0,0,1
Montipora_capitata_PredGene_g67761,0,0,0,0,0,1,0,0,0,0,1
Montipora_capitata_PredGene_g67766,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g51497,1,1,3,4,1,1,4,3,0,1,25
Montipora_capitata_PredGene_g67765,1,0,0,0,0,0,1,0,1,1,0
Montipora_capitata_PredGene_g51496,1,0,1,4,1,1,6,6,0,1,3
Montipora_capitata_PredGene_g11258,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g56994,1,0,2,1,2,1,0,0,0,1,2
Montipora_capitata_PredGene_g56997,69,117,117,63,52,39,105,75,59,69,218
Montipora_capitata_PredGene_g56996,73,145,132,41,65,61,36,61,142,94,143
Montipora_capitata_PredGene_g56991,1,0,3,1,0,1,0,1,0,1,0
Montipora_capitata_PredGene_g56990,3,4,15,3,4,2,3,3,0,3,8
Montipora_capitata_PredGene_g56993,0,3,3,0,0,0,0,0,2,0,3
Montipora_capitata_PredGene_g56992,4,7,8,0,4,3,0,1,0,7,0
Montipora_capitata_PredGene_g67114,0,22,21,0,14,0,0,0,0,0,69
Montipora_capitata_PredGene_g56999,64,138,203,42,75,70,169,102,146,109,179
Montipora_capitata_PredGene_g56998,99,145,91,71,54,30,96,83,40,104,184
Montipora_capitata_PredGene_g7555,382,922,1194,353,479,431,329,502,635,518,832
Montipora_capitata_PredGene_g33042,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g33043,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g33040,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g33041,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g33046,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g33047,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g33044,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g33045,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g33048,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g33049,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g37752,1,0,7,0,2,0,0,0,3,0,0
Montipora_capitata_PredGene_g37753,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g37751,1,0,0,0,0,0,2,0,0,0,0
Montipora_capitata_PredGene_g37754,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g37755,1,1,0,1,1,0,1,1,0,2,0
Montipora_capitata_PredGene_g37758,2,2,2,1,1,1,1,1,6,3,0
Montipora_capitata_PredGene_g37759,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA27262_R1,17,27,34,11,16,10,7,13,13,22,29
Montipora_capitata_PredGene_adi2mcaRNA30394_R1,54,118,40,14,20,15,15,22,50,73,37
Montipora_capitata_PredGene_adi2mcaRNA30394_R0,56,134,45,15,21,15,15,23,57,76,43
Montipora_capitata_PredGene_adi2mcaRNA30394_R3,55,127,43,15,20,14,15,22,54,74,39
Montipora_capitata_PredGene_adi2mcaRNA30394_R2,56,132,45,15,21,15,15,23,57,76,43
Montipora_capitata_PredGene_adi2mcaRNA30394_R4,58,147,42,14,20,14,15,22,70,75,39
Montipora_capitata_PredGene_adi2mcaRNA30394_R6,39,88,27,12,14,11,11,16,35,53,28
Montipora_capitata_PredGene_g13873,0,0,1,1,2,0,0,2,0,0,4
Montipora_capitata_PredGene_g56337,121,231,328,95,134,93,105,142,117,205,168
Montipora_capitata_PredGene_g56339,1,1,0,0,0,1,2,0,4,1,4
Montipora_capitata_PredGene_g56338,26,85,62,16,37,28,32,37,53,41,79
Montipora_capitata_PredGene_g37534,0,3,0,0,2,0,0,0,0,0,0
Montipora_capitata_PredGene_g55978,1,1,3,1,2,2,2,2,0,1,0
Montipora_capitata_PredGene_g6932,0,0,0,0,0,0,0,1,0,0,0
Montipora_capitata_PredGene_g55972,1,2,2,1,1,0,1,0,1,1,3
Montipora_capitata_PredGene_g37532,2,9,16,4,4,6,2,7,0,8,13
Montipora_capitata_PredGene_g55970,4,3,105,55,23,26,55,93,247,5,342
Montipora_capitata_PredGene_g55971,0,2,88,34,36,26,35,31,7,0,116
Montipora_capitata_PredGene_g55976,0,0,0,1,0,1,1,1,0,1,0
Montipora_capitata_PredGene_g55977,1,0,1,1,2,1,1,1,0,1,0
Montipora_capitata_PredGene_g55974,89,165,156,76,104,63,71,98,58,104,113
Montipora_capitata_PredGene_g55975,160,264,377,126,163,96,136,183,101,197,271
Montipora_capitata_PredGene_g25018,1252,3369,3050,604,914,961,945,840,1974,1615,2509
Montipora_capitata_PredGene_g47531,5,0,16,0,9,6,4,6,3,0,0
Montipora_capitata_PredGene_g10615,0,0,0,0,1,0,0,0,0,1,0
Montipora_capitata_PredGene_g10616,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g10617,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g10612,11,15,36,12,13,10,11,11,22,12,24
Montipora_capitata_PredGene_g10613,184,0,0,199,62,69,250,286,0,337,17
Montipora_capitata_PredGene_g58847,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g10618,0,0,0,0,0,0,0,1,0,1,0
Montipora_capitata_PredGene_g10619,1,4,0,1,0,1,1,1,0,2,4
Montipora_capitata_PredGene_g32462,4115,7424,11498,2926,4256,3830,2803,4501,10205,5888,9357
Montipora_capitata_PredGene_g42152,2,0,0,0,0,0,1,0,0,0,0
Montipora_capitata_PredGene_g37539,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA10243_R2,35,34,112,41,63,49,53,43,45,38,120
Montipora_capitata_PredGene_g64907,70,156,108,41,83,76,70,91,82,95,147
Montipora_capitata_PredGene_g64906,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g71535,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g64904,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g64903,1,0,0,0,0,1,0,0,1,1,1
Montipora_capitata_PredGene_adi2mcaRNA16668_R3,160,214,378,238,190,132,337,311,143,157,857
Montipora_capitata_PredGene_g64901,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA37960_R1,0,0,0,0,0,0,0,0,0,3,0
Montipora_capitata_PredGene_g64909,0,2,0,2,1,1,1,1,0,3,9
Montipora_capitata_PredGene_g64908,49,9,15,23,49,50,48,55,7,66,17
Montipora_capitata_PredGene_adi2mcaRNA36238_R0,2,2,3,2,1,1,1,3,0,1,2
Montipora_capitata_PredGene_g65052,48,95,61,25,21,10,27,37,67,54,74
Montipora_capitata_PredGene_g65053,222,597,1135,252,393,378,200,301,588,237,808
Montipora_capitata_PredGene_g65050,37,79,100,22,41,28,23,50,27,37,49
Montipora_capitata_PredGene_g65051,22,51,86,14,36,21,26,37,37,22,45
Montipora_capitata_PredGene_g65056,199,270,250,136,168,91,136,172,109,197,244
Montipora_capitata_PredGene_g65054,652,1127,1274,393,592,423,414,581,481,644,824
Montipora_capitata_PredGene_g65055,189,252,324,127,171,76,132,153,92,206,296
Montipora_capitata_PredGene_adi2mcaRNA12942_R0,25,55,70,28,28,23,47,56,43,29,154
Montipora_capitata_PredGene_g27449,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_adi2mcaRNA10065_R8,0,0,0,1,0,0,1,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA10065_R9,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g27448,0,0,0,1,1,1,1,1,0,0,0
Montipora_capitata_PredGene_g4486,1,0,8,0,0,4,0,0,0,0,15
Montipora_capitata_PredGene_g50089,28,93,82,24,36,27,28,39,78,32,76
Montipora_capitata_PredGene_g40079,60,140,149,25,50,49,60,42,96,65,172
Montipora_capitata_PredGene_g58840,5,11,1,0,0,0,2,5,1,5,5
Montipora_capitata_PredGene_g19021,0,0,1,2,1,1,1,1,3,2,0
Montipora_capitata_PredGene_g12226,0,1,0,0,1,0,1,0,1,1,1
Montipora_capitata_PredGene_g16614,8,18,25,9,13,5,14,14,0,12,15
Montipora_capitata_PredGene_g16615,0,0,0,0,1,0,1,1,0,1,0
Montipora_capitata_PredGene_g16612,376,508,626,227,300,163,263,322,307,356,518
Montipora_capitata_PredGene_g16613,42,143,157,33,53,47,33,53,56,67,132
Montipora_capitata_PredGene_g16610,165,297,264,93,127,93,108,123,82,141,196
Montipora_capitata_PredGene_g14017,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g29600,2,0,0,0,0,0,0,0,0,2,0
Montipora_capitata_PredGene_g35329,143,354,248,96,110,87,117,130,169,144,330
Montipora_capitata_PredGene_g29606,0,0,0,0,1,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA19256_R0,80,128,207,60,80,62,125,85,97,78,287
Montipora_capitata_PredGene_g64215,1,0,0,0,0,0,0,0,0,1,3
Montipora_capitata_PredGene_g2112,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g29604,0,10,3,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g7692,9,19,15,0,7,3,11,0,8,9,9
Montipora_capitata_PredGene_g38837,1,0,0,0,0,0,1,0,1,1,0
Montipora_capitata_PredGene_g38834,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g38835,2,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g38832,1,0,3,0,1,0,0,0,0,0,0
Montipora_capitata_PredGene_g38833,0,0,2,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g38830,0,10,13,0,0,0,0,0,12,0,7
Montipora_capitata_PredGene_g38831,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g38838,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g38329,110,333,317,62,92,88,77,122,313,154,283
Montipora_capitata_PredGene_adi2mcaRNA3386_R0,153,426,357,95,158,161,139,172,148,191,265
Montipora_capitata_PredGene_g4050,5,46,61,8,11,11,6,7,129,9,39
Montipora_capitata_PredGene_adi2mcaRNA31306_R5,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g6888,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g47616,75,130,202,52,87,62,64,99,84,71,155
Montipora_capitata_PredGene_g38323,26,17,32,15,9,5,19,29,16,28,28
Montipora_capitata_PredGene_adi2mcaRNA6169_R0,202,392,593,181,214,140,192,236,317,224,395
Montipora_capitata_PredGene_g5468,745,658,1451,118,529,627,213,193,1468,860,380
Montipora_capitata_PredGene_g53461,2,3,4,0,1,2,1,0,1,2,4
Montipora_capitata_PredGene_g53467,155,278,278,99,120,103,361,234,213,168,538
Montipora_capitata_PredGene_g53465,155,373,602,111,160,160,107,165,490,213,375
Montipora_capitata_PredGene_g9123,2,3,1,1,3,2,2,2,1,3,4
Montipora_capitata_PredGene_g9122,30,35,19,20,15,18,31,33,37,38,52
Montipora_capitata_PredGene_g53468,17,93,64,9,19,14,13,12,42,18,37
Montipora_capitata_PredGene_g9120,0,0,0,1,0,0,1,1,0,0,1
Montipora_capitata_PredGene_g9127,422,942,635,275,316,245,307,355,357,551,642
Montipora_capitata_PredGene_g5467,1,0,2,0,2,2,1,0,0,0,3
Montipora_capitata_PredGene_g9125,30,50,33,14,23,14,30,33,35,33,56
Montipora_capitata_PredGene_g9124,0,2,1,0,0,0,0,2,0,0,1
Montipora_capitata_PredGene_g54207,21,28,30,13,15,14,21,17,26,30,59
Montipora_capitata_PredGene_g60102,1,0,0,0,0,0,0,0,0,0,2
Montipora_capitata_PredGene_g60101,0,0,0,0,0,0,0,1,0,0,2
Montipora_capitata_PredGene_g54204,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g23388,20,35,45,0,19,10,1,0,18,17,0
Montipora_capitata_PredGene_g54202,0,0,0,1,0,1,0,0,0,0,0
Montipora_capitata_PredGene_g60105,1,2,0,2,0,0,1,1,2,2,4
Montipora_capitata_PredGene_g60104,1,0,0,0,0,0,1,0,0,2,0
Montipora_capitata_PredGene_g23384,0,0,0,0,0,0,1,0,0,1,0
Montipora_capitata_PredGene_g23385,1,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g23386,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g60108,1,1,1,0,1,1,1,1,1,1,1
Montipora_capitata_PredGene_g23380,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g23381,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g23382,0,0,0,0,1,1,0,0,0,0,0
Montipora_capitata_PredGene_g54208,4,0,5,0,0,0,7,8,0,7,9
Montipora_capitata_PredGene_adi2mcaRNA39610_R6,4,4,5,1,4,4,3,4,1,5,4
Montipora_capitata_PredGene_adi2mcaRNA39610_R5,2,0,2,6,5,4,10,14,1,3,19
Montipora_capitata_PredGene_g33913,0,0,1,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA39610_R1,3,0,12,8,8,8,8,15,12,4,14
Montipora_capitata_PredGene_g21232,1,0,0,0,0,1,1,0,1,1,0
Montipora_capitata_PredGene_g49469,1,3,4,0,1,1,0,0,0,2,0
Montipora_capitata_PredGene_g18949,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g21230,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g17059,3,0,0,1,4,5,4,2,0,3,2
Montipora_capitata_PredGene_g17058,1,0,0,1,1,1,0,1,0,1,0
Montipora_capitata_PredGene_g17057,0,0,2,0,0,0,1,0,0,0,2
Montipora_capitata_PredGene_g17056,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g33917,1,0,0,1,1,1,1,1,0,1,0
Montipora_capitata_PredGene_g17052,2,9,3,2,1,1,3,2,3,2,9
Montipora_capitata_PredGene_g17051,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g17050,0,0,0,0,0,0,1,0,0,0,2
Montipora_capitata_PredGene_adi2mcaRNA26096_R0,34,24,18,21,18,9,46,38,11,24,52
Montipora_capitata_PredGene_g55154,0,0,0,1,0,0,1,1,0,0,0
Montipora_capitata_PredGene_g55155,0,0,0,0,0,0,0,0,0,0,1
Montipora_capitata_PredGene_g55156,29,63,54,29,28,20,32,51,24,53,33
Montipora_capitata_PredGene_g55157,0,0,0,0,0,0,0,0,0,1,0
Montipora_capitata_PredGene_g69892,3,10,6,1,2,1,0,0,2,3,0
Montipora_capitata_PredGene_g22478,21,35,36,13,26,15,20,34,45,29,55
Montipora_capitata_PredGene_g55152,0,0,0,0,1,0,0,0,0,0,0
Montipora_capitata_PredGene_g55153,0,0,0,0,1,0,0,1,0,0,0
Montipora_capitata_PredGene_g22474,2,2,5,1,5,3,0,2,4,1,3
Montipora_capitata_PredGene_adi2mcaRNA29962_R0,24,50,13,4,0,0,8,9,0,22,43
Montipora_capitata_PredGene_g22470,237,674,552,200,278,235,274,301,348,325,731
Montipora_capitata_PredGene_g22473,132,247,356,105,154,104,77,142,161,248,155
Montipora_capitata_PredGene_g22472,252,414,512,158,216,142,194,237,177,243,340
Montipora_capitata_PredGene_g58848,0,0,2,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA40539_R1,10,4,0,5,6,4,12,16,0,11,0
Montipora_capitata_PredGene_g7793,51,174,166,62,69,53,143,119,61,59,328
Montipora_capitata_PredGene_adi2mcaRNA10772_R6,0,0,10,2,4,6,2,2,0,0,3
Montipora_capitata_PredGene_adi2mcaRNA27258_R0,133,343,369,100,165,152,125,153,185,142,257
Montipora_capitata_PredGene_adi2mcaRNA10772_R4,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g14508,1,1,1,1,1,1,1,1,1,0,2
Montipora_capitata_PredGene_g14509,3,0,0,1,0,0,2,1,0,3,0
Montipora_capitata_PredGene_g14504,0,0,1,3,0,0,1,1,1,0,2
Montipora_capitata_PredGene_g14505,0,0,0,1,0,1,1,1,1,0,1
Montipora_capitata_PredGene_g13734,2,2,2,0,2,1,1,1,2,2,2
Montipora_capitata_PredGene_g13735,9,18,17,1,5,1,4,1,2,6,2
Montipora_capitata_PredGene_g14500,1,0,0,1,1,1,1,1,1,0,1
Montipora_capitata_PredGene_g13733,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g14502,2,0,1,1,0,1,1,2,0,0,0
Montipora_capitata_PredGene_g14503,0,0,1,1,0,0,1,1,0,0,1
Montipora_capitata_PredGene_g8658,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_g39542,102,382,470,147,184,132,159,189,195,197,590
Montipora_capitata_PredGene_g8652,3,0,34,1,6,3,1,2,24,2,0
Montipora_capitata_PredGene_g8653,53,95,74,33,53,48,35,57,100,93,142
Montipora_capitata_PredGene_g8650,697,1601,1735,473,746,594,681,659,750,915,1669
Montipora_capitata_PredGene_g8651,89,184,231,49,68,67,51,81,133,82,209
Montipora_capitata_PredGene_g8654,0,0,0,0,0,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA36649_R0,152,341,1723,109,673,514,71,183,529,196,194
Montipora_capitata_PredGene_g8380,1,0,0,0,0,0,0,0,0,0,2
Montipora_capitata_PredGene_g8381,28,94,96,21,50,28,23,24,44,62,43
Montipora_capitata_PredGene_g8382,12,19,15,15,17,14,21,21,0,13,41
Montipora_capitata_PredGene_g8383,0,0,0,0,0,0,0,0,0,8,0
Montipora_capitata_PredGene_g60815,1,1,0,1,1,1,1,1,0,1,0
Montipora_capitata_PredGene_g8385,0,0,0,0,0,0,0,1,0,0,0
