gene_id,18_T33_Of_VLL.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_T33_Ac_WK.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_T12_Mc_PWC.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,21_T33_Mc_EOU.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,24_T12_Ac_FM.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,26_T12_Of_WCL.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,29_T23_Mc_PND.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,30_T23_Of_RPG.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,31_T22_Ac_UV.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_T22_Of_EVR.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,33_T43_Mc_RFV.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,34_T22_Mc_SVS.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_T43_Ac_MT.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_T43_Of_JJN.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_T13_Ac_ML.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_T23_Ac_IN.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_T13_Mc_FJE.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,40_T13_Of_GWS.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_T31_Ac_JB.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,48_T31_Of_JNO.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,49_T31_Mc_SWQ.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,50_T21_Of_YZB.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,51_T42_Of_UOF.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,52_T11_Ac_II.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,53_T21_Ac_NH.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,54_T42_Ac_JQ.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,55_T32_Mc_TWP.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,56_T42_Mc_JAW.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,57_T32_Ac_NM.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,58_T21_Mc_EAH.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,59_T11_Of_TQP.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,60_T32_Of_WXY.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,61_T11_Mc_RAP.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
Acerv_evm.TU.Segkk236_pilon.34,0,208,0,0,0,4,4,3,155,3,0,0,302,0,111,147,0,3,91,0,0,3,0,117,89,222,0,0,69,0,4,0,0
Acerv_evm.model.Segkk3921_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk971_pilon.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk237_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk237_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Acerv_evm.TU.Segkk237_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1985_pilon.4,0,0,36,64,22,11,52,6,0,20,101,25,0,6,0,0,23,20,0,11,29,4,19,3,0,0,33,31,0,42,5,25,89
Acerv_evm.TU.Segkk1695_pilon.1,0,168,0,0,0,0,0,0,56,0,0,0,134,0,69,60,0,0,47,0,0,0,0,49,40,107,0,0,33,0,0,0,0
Acerv_evm.TU.Segkk1695_pilon.2,0,574,0,4,9,0,0,0,389,0,0,0,741,0,317,349,0,0,264,0,0,0,0,289,229,604,0,0,173,0,0,0,0
Acerv_evm.TU.Segkk1985_pilon.7,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Acerv_evm.model.Segkk4089_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1985_pilon.3,0,0,17,24,0,3,22,1,0,1,30,6,0,2,1,0,10,2,0,2,16,3,0,1,0,0,13,15,0,24,3,1,30
Acerv_evm.TU.Segkk634_pilon.8,0,514,17,0,0,0,0,0,372,0,0,0,694,0,272,260,0,6,228,0,0,0,0,224,245,624,0,0,172,0,0,0,0
Acerv_evm.TU.Segkk634_pilon.3,0,90,0,0,0,0,0,0,81,0,0,0,122,2,42,43,0,2,41,0,0,1,0,32,60,128,0,0,23,2,2,0,0
Acerv_evm.TU.Segkk634_pilon.2,0,12,0,0,0,0,0,0,9,0,0,0,26,0,6,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1935_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk634_pilon.4,0,297,0,0,0,0,0,0,256,0,0,0,392,0,210,235,0,0,192,0,0,0,0,189,175,412,0,0,113,0,0,0,0
Acerv_evm.TU.Segkk1753_pilon.1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0
Acerv_evm.TU.Segkk1056_pilon.1,0,31,0,0,0,0,0,0,14,0,0,0,26,0,14,95,0,0,7,0,0,0,0,24,30,30,0,0,9,0,0,0,0
Acerv_evm.model.Segkk1821_pilon.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk379_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk379_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk379_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1844_pilon.1,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2,0
Acerv_evm.TU.Segkk1844_pilon.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Acerv_evm.TU.Segkk1844_pilon.3,0,0,0,0,2,1,0,2,0,9,0,0,0,0,0,1,0,8,0,4,0,0,2,0,0,0,0,0,0,0,0,4,0
Acerv_evm.TU.Segkk1844_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1252_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3446_pilon.12,0,70,0,0,0,0,0,0,51,0,0,0,78,0,39,57,0,0,41,0,0,0,0,34,33,77,0,0,30,0,0,0,0
Acerv_evm.TU.Segkk2264_pilon.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3446_pilon.13,0,5,0,0,0,0,0,0,6,0,0,0,29,0,3,7,0,0,0,0,0,0,0,7,0,19,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3875_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3875_pilon.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3446_pilon.10,0,255,2,1,0,1,30,0,106,0,3,1,255,0,116,37,1,0,24,0,1,0,0,82,113,215,1,1,59,1,1,0,1
Acerv_evm.TU.Segkk2264_pilon.15,0,0,1,0,3,2,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,2,2,0,0,0,2,0,0,1,0,2,1
Acerv_evm.model.Segkk2131_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2102_pilon.33,0,18,1,0,0,0,1,0,27,0,0,0,83,0,18,22,1,0,8,0,0,0,0,9,17,45,0,0,10,0,0,0,0
Acerv_evm.TU.Segkk2264_pilon.14,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,0,2,0,0,0,0,1,1,1,0,0,1,0,0,0,0
Acerv_evm.TU.Segkk695_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3583_pilon.1,0,0,31,16,0,0,1,0,3,0,19,7,0,0,0,0,9,0,0,0,19,0,0,3,0,5,12,27,0,57,0,0,44
Acerv_evm.model.Segkk4059_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4059_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4059_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1622_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk355_pilon.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk355_pilon.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3864_pilon.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3864_pilon.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3700_pilon.16,0,24,0,0,0,0,0,0,17,0,0,0,26,0,18,5,0,0,8,0,0,0,0,12,10,17,0,0,11,0,0,0,0
Acerv_evm.TU.Segkk204_pilon.9,0,10,0,0,0,0,0,0,9,0,0,0,11,0,0,3,0,0,5,0,0,0,0,2,1,5,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3900_pilon.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3900_pilon.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3900_pilon.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2808_pilon.17,0,268,0,3,0,0,3,0,226,0,0,4,398,0,172,153,5,0,130,0,2,0,0,180,174,380,0,0,108,4,0,0,0
Acerv_evm.TU.Segkk2808_pilon.16,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0
Acerv_evm.TU.Segkk2808_pilon.11,0,231,0,0,0,0,0,0,83,0,0,0,175,0,67,107,0,1,47,0,1,1,0,56,106,122,0,0,27,0,0,0,0
Acerv_evm.TU.Segkk2808_pilon.10,1,18,0,0,0,0,0,0,14,0,0,0,16,0,18,17,0,0,11,0,0,0,0,20,5,19,0,0,11,0,0,0,0
Acerv_evm.TU.Segkk2808_pilon.13,0,2,0,1,0,0,0,0,10,0,1,0,21,0,3,7,0,0,11,0,0,1,0,0,0,4,0,0,0,0,2,4,0
Acerv_evm.TU.Segkk2808_pilon.12,0,56,0,0,2,1,1,1,29,1,1,0,70,0,24,71,0,1,35,1,1,1,0,31,47,32,1,1,12,1,1,1,1
Acerv_evm.TU.Segkk3233_pilon.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3233_pilon.20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3233_pilon.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2871_pilon.6,0,912,25,17,15,21,22,0,591,0,11,0,1010,0,621,710,14,16,459,0,13,12,0,514,390,1087,13,0,346,20,18,19,23
Acerv_evm.TU.Segkk3233_pilon.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Acerv_evm.TU.Segkk2808_pilon.18,0,66,1,0,6,4,0,5,52,6,2,0,140,3,59,28,2,8,15,2,0,0,4,35,23,123,3,1,29,3,10,5,3
Acerv_evm.model.Segkk3165_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3233_pilon.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3635_pilon.5,0,60,1,1,2,3,2,0,31,0,1,0,57,1,25,27,0,2,26,2,0,1,0,21,22,43,0,0,20,0,0,2,1
Acerv_evm.TU.Segkk3635_pilon.7,0,71,0,0,0,0,0,0,31,0,0,0,58,0,59,24,0,0,11,0,0,0,0,51,18,82,0,0,47,0,0,0,0
Acerv_evm.TU.Segkk3635_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Acerv_evm.TU.Segkk698_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2903_pilon.1,0,46,1,0,1,0,0,0,33,0,0,0,51,0,32,44,0,1,43,0,0,0,0,36,23,53,0,0,23,0,0,0,0
Acerv_evm.TU.Segkk2877_pilon.6,0,51,0,0,0,0,0,0,28,0,0,0,59,0,36,32,0,0,34,0,0,0,0,42,24,61,0,0,17,0,0,0,0
Acerv_evm.TU.Segkk3466_pilon.8,0,2,0,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0,2,0,0,0,0,3,1,2,0,0,1,0,0,0,0
Acerv_evm.TU.Segkk3145_pilon.8,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,2,0
Acerv_evm.TU.Segkk947_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Acerv_evm.TU.Segkk3466_pilon.3,0,277,0,0,0,0,0,0,193,0,0,0,360,0,247,258,0,0,256,0,0,0,0,399,117,375,0,0,169,0,0,0,0
Acerv_evm.TU.Segkk3466_pilon.1,0,406,0,0,0,0,0,0,246,0,0,0,440,0,354,408,0,0,342,0,0,0,0,449,136,444,0,0,254,0,0,0,0
Acerv_evm.TU.Segkk3145_pilon.3,0,190,0,0,0,33,0,0,166,69,0,8,284,71,190,200,0,0,126,0,0,68,92,221,154,265,0,0,100,6,0,103,0
Acerv_evm.TU.Segkk2877_pilon.9,0,5,0,0,0,0,0,0,2,0,0,0,4,0,2,2,0,0,2,0,0,0,0,4,3,4,0,0,2,0,0,0,0
Acerv_evm.TU.Segkk3145_pilon.1,3,352,14,6,0,0,12,0,268,0,11,7,445,0,231,272,9,0,171,0,12,0,0,174,170,480,18,0,103,19,10,9,15
Acerv_evm.TU.Segkk1605_pilon.9,0,52,0,0,0,0,0,0,31,0,0,1,57,0,39,78,0,0,29,0,0,0,0,49,25,71,0,0,22,0,1,0,1
Acerv_evm.TU.Segkk1605_pilon.6,0,90,0,0,0,0,0,0,46,0,0,0,93,0,68,74,0,0,65,0,0,0,0,60,43,85,0,0,43,0,0,0,0
Acerv_evm.TU.Segkk1605_pilon.4,0,46,0,0,0,0,0,0,41,0,0,0,76,0,28,24,0,0,14,0,0,0,0,21,49,53,0,0,20,0,0,0,0
Acerv_evm.TU.Segkk1605_pilon.1,0,524,0,0,29,0,56,0,418,0,0,0,705,17,383,695,36,0,469,0,0,0,18,393,274,682,0,0,248,0,0,32,40
Acerv_evm.TU.Segkk999_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk999_pilon.7,0,68,0,0,0,0,0,0,36,0,0,0,63,0,45,83,0,0,41,0,0,0,0,55,18,88,0,0,37,0,0,0,0
Acerv_evm.TU.Segkk999_pilon.6,0,39,0,0,0,0,0,0,25,0,0,0,44,0,29,45,0,0,27,0,0,0,0,14,10,51,0,0,15,0,0,0,0
Acerv_evm.TU.Segkk999_pilon.5,5,71,5,4,3,6,1,1,103,4,7,2,82,5,67,48,3,4,49,4,4,8,2,61,48,136,3,5,51,5,16,2,7
Acerv_evm.TU.Segkk2018_pilon.19,0,399,23,0,25,0,0,0,243,0,0,0,469,0,221,288,0,0,223,0,0,0,0,180,180,419,0,0,141,0,0,0,0
Acerv_evm.TU.Segkk2235_pilon.4,0,104,4,0,0,0,0,1,55,1,2,1,56,1,82,17,0,0,16,0,1,0,0,137,30,89,1,0,52,1,0,1,0
Acerv_evm.model.Segkk735_pilon.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk993_pilon.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk993_pilon.53,0,0,26,14,1,0,8,0,0,1,10,12,1,0,0,0,7,1,0,0,3,0,0,0,0,0,20,8,0,14,2,0,15
Acerv_evm.TU.Segkk993_pilon.52,0,0,8,3,1,0,2,0,0,0,6,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,6,0,8,0,0,3
Acerv_evm.TU.Segkk993_pilon.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3751_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk481_pilon.1,0,50,0,0,0,0,0,0,34,0,0,0,69,0,18,37,0,0,13,0,0,0,0,29,28,45,0,0,10,0,0,0,0
Acerv_evm.TU.Segkk481_pilon.2,0,68,0,0,0,0,0,0,43,0,0,0,73,0,43,59,0,0,45,0,0,0,0,32,37,89,0,0,28,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3095_pilon.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3095_pilon.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3793_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk4248_pilon.1,0,584,0,3,1,0,2,0,496,0,0,0,1032,0,441,1641,0,0,814,0,0,0,0,227,275,877,0,0,318,0,0,0,0
Acerv_evm.TU.Segkk842_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2481_pilon.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1699_pilon.1,0,348,0,0,0,0,0,0,197,0,0,0,385,0,197,259,0,0,162,0,0,0,0,213,127,346,0,0,97,0,0,0,0
Acerv_evm.model.Segkk3194_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3194_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3194_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk842_pilon.4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3095_pilon.1,0,206,0,0,0,0,0,0,147,0,0,0,272,0,116,134,0,0,75,0,0,0,0,80,90,232,0,0,80,0,0,0,0
Acerv_evm.model.Segkk3411_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4371_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2500_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1428_pilon.2,0,405,0,0,17,0,0,0,271,0,0,0,405,0,353,341,0,0,326,0,0,0,0,443,157,514,0,0,252,0,0,0,0
Acerv_evm.TU.Segkk842_pilon.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1428_pilon.1,0,838,9,5,5,0,6,0,563,0,0,0,1085,0,602,566,4,5,566,0,0,0,0,897,522,1074,6,0,459,6,0,3,4
Acerv_evm.model.Segkk2431_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2978_pilon.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1428_pilon.4,0,67,2,1,2,1,2,2,53,3,0,0,61,0,50,40,2,2,34,3,0,2,1,31,28,72,0,1,19,2,5,2,1
Acerv_evm.TU.Segkk1428_pilon.5,0,39,0,0,0,0,0,0,22,0,0,0,28,0,23,19,0,0,17,0,0,0,0,31,23,37,0,0,20,0,0,0,0
Acerv_evm.model.Segkk2431_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1428_pilon.8,1,102,1,0,0,1,0,0,49,0,0,0,94,0,43,41,1,0,42,0,0,0,0,33,23,98,0,0,29,0,0,0,0
Acerv_evm.model.Segkk4070_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4070_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2431_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3101_pilon.2,0,49,0,0,3,0,0,0,36,0,0,0,67,3,29,35,0,0,24,0,0,6,0,27,24,58,0,0,16,0,0,0,0
Acerv_evm.TU.Segkk842_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3513_pilon.1,0,8,0,0,0,1,0,0,9,0,0,0,15,0,4,8,0,0,4,0,0,1,0,8,4,8,1,0,7,0,0,0,1
Acerv_evm.model.Segkk4087_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1859_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3826_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
