,gene_id,length
440537,LOC110063547,41759
440554,LOC110063547,41743
440575,LOC110063410,4703
440588,LOC110063498,7393
440594,LOC110063498,7393
440603,LOC110063500,15044
440639,LOC110063501,35122
440667,LOC110063503,5677
440673,LOC110063421,5951
440687,LOC110063420,13227
440747,LOC110063422,3433
440753,LOC110063450,2648
440763,LOC110063451,11663
440789,LOC110063508,7202
440802,LOC110063539,5193
440807,LOC110063521,8217
440823,LOC110063540,12646
440831,LOC110063540,11169
440840,LOC110063510,28507
440919,LOC110063405,9510
440925,LOC110063413,11352
440939,LOC110063493,18905
440949,LOC110063495,9569
440955,LOC110063494,3046
440961,LOC110063453,17074
441011,LOC110063454,44251
441067,LOC110063411,2115
441073,LOC110063412,2119
441079,LOC110063462,10528
441089,LOC110063455,5708
441098,LOC110063458,10431
441130,LOC110063554,5809
441150,LOC110063553,3525
441154,LOC110063552,1066
441173,LOC110063555,2098
441177,LOC110063557,1960
441184,LOC110063634,46217
441224,LOC110063720,1158
441235,LOC110063701,3197
441245,LOC110063721,20964
441267,LOC110063722,718
441271,LOC110063723,3565
441283,LOC110063724,17312
441317,LOC110063695,5342
441329,LOC110063725,11862
441345,LOC110063780,2864
441349,LOC110063597,4035
441353,LOC110063783,2239
441357,LOC110063582,6080
441361,LOC110063569,6580
441386,LOC110063630,17124
441407,LOC110063630,16524
441427,LOC110063631,3226
441433,LOC110063726,7307
441449,LOC110063632,2889
441455,LOC110063633,5952
441471,LOC110063658,3035
441477,LOC110063657,10904
441491,LOC110063656,15611
441502,LOC110063727,25251
441588,LOC110063590,6824
441602,LOC110063589,3089
441607,LOC110063588,8276
441631,LOC110063592,3683
441639,LOC110063593,4636
441646,LOC110063593,4311
441654,LOC110063591,29782
441714,LOC110063583,1675
441718,LOC110063767,4204
441724,LOC110063763,2007
441735,LOC110063623,16272
441781,LOC110063637,5051
441797,LOC110063635,8526
441817,LOC110063785,6783
441825,LOC110063766,15130
441869,LOC110063671,19007
441884,LOC110063729,836
441896,LOC110063704,5553
441901,LOC110063674,7361
441906,LOC110063673,3569
441911,LOC110063655,7352
441916,LOC110063655,6842
441920,LOC110063655,4244
441929,LOC110063759,2505
441933,LOC110063618,2677
441937,LOC110063640,5429
441945,LOC110063641,11435
441963,LOC110063730,5197
441977,LOC110063642,4749
441990,LOC110063642,5156
442005,LOC110063561,3992
442020,LOC110063731,3570
442030,LOC110063698,15408
442064,LOC110063732,11953
442085,LOC110063733,19381
442137,LOC110063687,6249
442147,LOC110063687,6219
442158,LOC110063687,5949
442169,LOC110063620,7184
442180,LOC110063620,7184
442193,LOC110063734,9644
442213,LOC110063565,24998
442232,LOC110063565,6315
442250,LOC110063564,6558
442268,LOC110063566,6342
442287,LOC110063566,6342
442307,LOC110063567,10474
442319,LOC110063781,5139
442335,LOC110063676,2162
442339,LOC110063675,4017
442345,LOC110063757,17774
442367,LOC110063735,4607
442377,LOC110063736,4234
442385,LOC110063558,2342
442391,LOC110063571,1611
442400,LOC110063758,883
442406,LOC110063680,21679
442440,LOC110063680,21468
442474,LOC110063681,1364
442478,LOC110063708,3444
442490,LOC110063737,1101
442500,LOC110063601,2221
442506,LOC110063690,17038
442544,LOC110063779,10112
442568,LOC110063643,12369
442606,LOC110063643,12397
442644,LOC110063643,12368
442682,LOC110063644,6114
442691,LOC110063770,1381
442695,LOC110063771,4153
442707,LOC110063774,1527
442711,LOC110063775,4153
442728,LOC110063665,6847
442750,LOC110063667,3065
442760,LOC110063666,4977
442769,LOC110063666,3619
442779,LOC110063738,13440
442821,LOC110063622,4831
442845,LOC110063621,5946
442869,LOC110063739,1291
442879,LOC110063742,3898
442895,LOC110063700,11032
442911,LOC110063699,2311
442915,LOC110063743,49093
442982,LOC110063773,5322
442994,LOC110063772,5271
443010,LOC110063784,7685
443023,LOC110063778,4765
443032,LOC110063777,4079
443038,LOC110063587,1267
443044,LOC110063585,2755
443048,LOC110063573,1267
443054,LOC110063572,4731
443062,LOC110063584,1898
443076,LOC110063703,1929
443081,LOC110063703,1418
443092,LOC110063719,6868
443096,LOC110063718,1513
443100,LOC110063600,9256
443117,LOC110063768,3031
443121,LOC110063765,2757
443125,LOC110063647,24531
443149,LOC110063647,23247
443172,LOC110063649,5560
443184,LOC110063648,4339
443190,LOC110063646,7457
443199,LOC110063663,3298
443204,LOC110063662,8488
443210,LOC110063664,4088
443215,LOC110063602,4133
443223,LOC110063602,2304
443229,LOC110063745,1094
443233,LOC110063617,3777
443239,LOC110063746,3701
443247,LOC110063686,13660
443261,LOC110063747,1674
443269,LOC110063776,6922
443291,LOC110063776,5628
443314,LOC110063710,6285
443328,LOC110063709,2237
443332,LOC110063568,20948
443341,LOC110063740,6513
443356,LOC110063740,6513
443371,LOC110063740,6512
443385,LOC110063741,2725
443395,LOC110063669,4172
443401,LOC110063670,3984
443409,LOC110063691,21911
443433,LOC110063692,4416
443451,LOC110063694,3109
443460,LOC110063748,9995
443486,LOC110063711,9265
443514,LOC110063712,1817
443518,LOC110063628,12141
443560,LOC110063749,1849
443570,LOC110063750,3084
443578,LOC110063574,4992
443586,LOC110063639,23247
443638,LOC110063638,551
443642,LOC110063627,3009
443656,LOC110063626,4580
443675,LOC110063751,21145
443717,LOC110063611,2828
443727,LOC110063604,16005
443765,LOC110063610,1134
443769,LOC110063607,2370
443773,LOC110063605,2024
443779,LOC110063609,2702
443785,LOC110063608,2684
443789,LOC110063560,5210
443801,LOC110063576,87475
443823,LOC110063576,75761
443847,LOC110063577,3265
443859,LOC110063685,1326
443865,LOC110063684,5097
443882,LOC110063678,21394
443919,LOC110063659,16489
443939,LOC110063659,11522
443960,LOC110063660,7038
443974,LOC110063660,7038
443994,LOC110063782,11056
444004,LOC110063682,14553
444020,LOC110063615,16652
444037,LOC110063614,8229
444065,LOC110063762,2998
444075,LOC110063761,5002
444087,LOC110063599,3368
444097,LOC110063677,9393
444123,LOC110063753,6152
444139,LOC110063715,6888
444157,LOC110063714,2726
444161,LOC110063713,4935
444166,LOC110063652,15665
444170,LOC110063652,4934
444174,LOC110063652,4818
444179,LOC110063650,39036
444280,LOC110063650,39036
444383,LOC110063654,3412
444389,LOC110063651,7398
444409,LOC110063754,2316
444417,LOC110063629,16852
444445,LOC110063756,4788
444456,LOC110063612,5524
444519,LOC110063790,3048
444524,LOC110063790,3048
444532,LOC110063791,2848
444555,LOC110063802,3549
444561,LOC110063808,11698
444605,LOC110063806,28638
444666,LOC110063806,25727
444723,LOC110063806,23663
444785,LOC110063805,26682
444907,LOC110063807,4771
444912,LOC110063800,23485
444976,LOC110063793,5626
444990,LOC110063796,8271
445002,LOC110063794,21140
445016,LOC110063795,5271
445032,LOC110063799,6234
445037,LOC110063798,16405
445085,LOC110063809,16595
445133,LOC110063809,16594
445182,LOC110063803,3004
445189,LOC110063803,3132
445197,LOC110063792,13871
445233,LOC110063801,3704
445265,LOC110063812,9745
445286,LOC110063812,9745
445308,LOC110063815,3698
445314,LOC110063814,13486
445335,LOC110063813,2572
445343,LOC110063819,20733
445376,LOC110063810,3272
445380,LOC110063811,3325
445390,LOC110063820,560
445400,LOC110063841,3017
445410,LOC110063821,8642
445423,LOC110063821,8642
445437,LOC110063840,8838
445465,LOC110063831,4823
445470,LOC110063830,7640
445486,LOC110063829,4617
445492,LOC110063828,3307
445496,LOC110063832,14148
445519,LOC110063832,14081
445540,LOC110063833,11324
445556,LOC110063825,1749
445564,LOC110063827,3468
445570,LOC110063838,4919
445576,LOC110063837,3849
445580,LOC110063835,4654
445584,LOC110063834,2493
445588,LOC110063836,6855
445611,LOC110063823,3631
445621,LOC110063826,1269
445644,LOC110063956,21645
445725,LOC110063956,18623
445793,LOC110063880,4142
445805,LOC110063880,4132
445818,LOC110063884,2469
445824,LOC110063985,1232
445828,LOC110063867,42955
445868,LOC110063872,1198
445878,LOC110063869,2494
445886,LOC110063869,1950
445894,LOC110063870,1775
445900,LOC110063868,4303
445912,LOC110063905,23035
445985,LOC110063907,23202
446053,LOC110063908,7946
446073,LOC110063991,2273
446084,LOC110063909,4184
446096,LOC110063910,23714
446154,LOC110063947,1708
446160,LOC110063846,10580
446184,LOC110063845,4103
446198,LOC110063983,18782
446255,LOC110063983,18782
446318,LOC110063911,22717
446338,LOC110063997,9694
446343,LOC110063997,7771
446361,LOC110063857,5265
446371,LOC110063856,29594
446398,LOC110063856,26536
446431,LOC110063967,13419
446455,LOC110063968,2044
446459,LOC110063865,1701
446465,LOC110063999,2939
446469,LOC110063848,11979
446475,LOC110063994,22103
446484,LOC110063994,19129
446495,LOC110063879,3467
446503,LOC110063912,17101
446523,LOC110063858,1640
446531,LOC110064000,10235
446535,LOC110064000,4194
446540,LOC110063876,4406
446548,LOC110063876,3874
446557,LOC110063913,4525
446563,LOC110063915,6969
446569,LOC110063874,2075
446575,LOC110063992,16896
446590,LOC110063900,8552
446611,LOC110063900,8328
446633,LOC110063901,1520
446637,LOC110063903,2267
446645,LOC110063917,6390
446653,LOC110063877,5536
446659,LOC110063877,4075
446665,LOC110063974,8027
446685,LOC110063863,5977
446690,LOC110063953,15022
446696,LOC110063952,13113
446718,LOC110063957,3702
446756,LOC110063958,7980
446786,LOC110063959,2644
446794,LOC110063948,2974
446800,LOC110063949,9335
446818,LOC110063951,2091
446822,LOC110063883,2091
446826,LOC110063986,14714
446845,LOC110063986,12518
446861,LOC110063986,12442
446882,LOC110063996,5069
446894,LOC110063954,15112
446935,LOC110063918,2934
446943,LOC110063955,2949
446953,LOC110063843,12507
446961,LOC110063844,1177
446967,LOC110063982,2443
446972,LOC110063864,5874
446976,LOC110063979,4029
446980,LOC110063980,1282
446984,LOC110063866,4035
446992,LOC110064002,9056
447009,LOC110063885,3335
447019,LOC110063886,4045
447031,LOC110063966,5173
447036,LOC110063966,4805
447042,LOC110063849,3392
447046,LOC110063919,1409
447052,LOC110063875,3677
447058,LOC110063842,3073
447064,LOC110063946,1139
447068,LOC110063944,7581
447080,LOC110063945,4906
447092,LOC110063920,5385
447106,LOC110063921,6183
447120,LOC110063922,4087
447130,LOC110063964,9811
447141,LOC110063964,6314
447153,LOC110063965,7704
447167,LOC110063972,7455
447182,LOC110063972,5253
447194,LOC110063973,3180
447202,LOC110063989,6267
447210,LOC110063989,6265
447219,LOC110063988,6135
447235,LOC110063853,8287
447247,LOC110063923,3280
447255,LOC110063855,5859
447265,LOC110063854,4115
447273,LOC110063993,3184
447279,LOC110063971,12844
447315,LOC110063904,21474
447378,LOC110063851,5356
447395,LOC110063859,3561
447409,LOC110063860,1227
447413,LOC110063962,12197
447439,LOC110063963,2124
447447,LOC110063924,2432
447457,LOC110063961,18471
447528,LOC110063961,13729
447588,LOC110064001,1499
447592,LOC110063893,4078
447598,LOC110063897,6993
447606,LOC110063926,3287
447620,LOC110063927,3675
447628,LOC110063928,4726
447640,LOC110063898,1452
447646,LOC110063929,2409
447652,LOC110063930,3945
447664,LOC110063931,2733
447674,LOC110063894,6327
447685,LOC110063894,5353
447695,LOC110063895,9308
447705,LOC110063895,5782
447719,LOC110063932,1080
447730,LOC110063933,2774
447740,LOC110063896,20897
447750,LOC110063882,6174
447760,LOC110063934,1310
447768,LOC110063935,10203
447784,LOC110063984,2121
447791,LOC110063891,695
447797,LOC110063878,2515
447805,LOC110063937,10058
447821,LOC110063981,6003
447829,LOC110063888,4562
447837,LOC110063938,27560
447868,LOC110063975,2426
447878,LOC110063939,5007
447886,LOC110063940,2584
447894,LOC110063941,7550
447904,LOC110063943,3814
447912,LOC110063977,22438
447922,LOC110063977,17561
447932,LOC110063977,5440
447952,LOC110064031,9821
447960,LOC110064061,4319
447972,LOC110064063,88195
448124,LOC110064032,15010
448164,LOC110064033,6141
448179,LOC110064033,6140
448199,LOC110064019,2141
448203,LOC110064049,902
448207,LOC110064050,953
448211,LOC110064052,751
448215,LOC110064053,3388
448225,LOC110064045,12903
448237,LOC110064042,1925
448245,LOC110064043,6707
448259,LOC110064065,2989
448263,LOC110064066,10535
448271,LOC110064054,6076
448287,LOC110064020,8707
448305,LOC110064055,5673
448313,LOC110064013,4362
448323,LOC110064041,10484
448342,LOC110064007,21455
448373,LOC110064007,21455
448405,LOC110064011,37607
448419,LOC110064008,2639
448423,LOC110064009,26252
448439,LOC110064012,990
448443,LOC110064010,21060
448457,LOC110064040,25887
448493,LOC110064040,25886
448528,LOC110064040,25886
448574,LOC110064037,23269
448606,LOC110064037,21068
448637,LOC110064037,18690
448668,LOC110064038,2460
448676,LOC110064035,2418
448680,LOC110064056,15973
448699,LOC110064057,24692
448741,LOC110064024,15866
448753,LOC110064028,1885
448770,LOC110064025,11056
448797,LOC110064072,37672
448838,LOC110064069,18980
448878,LOC110064073,18883
448915,LOC110064075,3133
448924,LOC110064058,1581
448934,LOC110064059,20762
448982,LOC110064074,3675
448990,LOC110064068,15868
449029,LOC110064068,15868
449068,LOC110064068,15868
449107,LOC110064068,15868
449147,LOC110064068,15868
449188,LOC110064071,17721
449228,LOC110064046,22324
449294,LOC110064047,11759
449331,LOC110064014,21404
449359,LOC110064016,32755
449372,LOC110064021,28984
449393,LOC110064021,28981
449413,LOC110064048,14550
449426,LOC110064029,2239
449430,LOC110064064,18347
449450,LOC110064060,45649
449494,LOC110064018,36595
449513,LOC110064017,34090
449552,LOC110064030,4705
449573,LOC110064163,1592
449583,LOC110064082,19835
449609,LOC110064082,19834
449636,LOC110064164,11260
449651,LOC110064269,1664
449657,LOC110064165,6365
449681,LOC110064123,6076
449700,LOC110064166,1186
449710,LOC110064116,24605
449740,LOC110064117,3485
449744,LOC110064120,2702
449748,LOC110064122,1434
449752,LOC110064119,2213
449756,LOC110064167,1583
449762,LOC110064118,2467
449766,LOC110064124,2889
449776,LOC110064089,13840
449806,LOC110064168,24764
449874,LOC110064270,11678
449906,LOC110064272,13418
449936,LOC110064271,3053
449940,LOC110064279,32371
449949,LOC110064291,1301
449958,LOC110064169,1545
449966,LOC110064170,20698
450016,LOC110064335,2658
450025,LOC110064335,1778
450035,LOC110064333,7440
450042,LOC110064333,1866
450050,LOC110064329,7211
450073,LOC110064330,1425
450077,LOC110064332,9009
450084,LOC110064324,7283
450096,LOC110064324,6789
450108,LOC110064324,6789
450120,LOC110064324,5280
450132,LOC110064324,5101
450145,LOC110064336,13004
450173,LOC110064328,1847
450181,LOC110064327,3161
450193,LOC110064322,13567
450213,LOC110064323,12634
450233,LOC110064331,10048
450240,LOC110064326,5862
450245,LOC110064321,46972
450347,LOC110064232,4401
450359,LOC110064231,28798
450391,LOC110064080,10446
450403,LOC110064080,9912
450415,LOC110064080,8655
450427,LOC110064080,6535
450440,LOC110064085,2598
450444,LOC110064172,961
450448,LOC110064173,881
450452,LOC110064221,13411
450472,LOC110064174,4728
450490,LOC110064175,5027
450506,LOC110064243,6389
450514,LOC110064242,3913
450526,LOC110064240,17723
450590,LOC110064240,18434
450655,LOC110064239,33639
450742,LOC110064239,33639
450830,LOC110064241,11781
450865,LOC110064241,11207
450901,LOC110064227,10212
450915,LOC110064227,9644
450930,LOC110064228,3658
450936,LOC110064319,1341
450940,LOC110064079,1665
450944,LOC110064252,8313
450965,LOC110064252,6810
450984,LOC110064252,8312
451008,LOC110064254,5474
451018,LOC110064176,1275
451026,LOC110064251,21696
451059,LOC110064251,21695
451094,LOC110064251,21695
451127,LOC110064251,18037
451162,LOC110064251,17300
451197,LOC110064251,17300
451232,LOC110064251,17299
451264,LOC110064253,6384
451274,LOC110064253,6383
451282,LOC110064253,3732
451291,LOC110064177,23616
451304,LOC110064142,2411
451319,LOC110064290,1320
451327,LOC110064318,1051
451335,LOC110064341,1863
451339,LOC110064273,3883
451343,LOC110064274,14991
451364,LOC110064275,2750
451376,LOC110064305,3952
451390,LOC110064339,3432
451396,LOC110064340,4156
451402,LOC110064178,4566
451410,LOC110064128,5346
451418,LOC110064086,1438
451422,LOC110064248,4817
451430,LOC110064249,7037
451435,LOC110064179,6388
451445,LOC110064180,32307
451479,LOC110064320,4652
451493,LOC110064138,4368
451501,LOC110064181,75706
451551,LOC110064137,3175
451557,LOC110064136,23521
451617,LOC110064141,4739
451630,LOC110064141,2669
451644,LOC110064139,4201
451653,LOC110064314,12492
451675,LOC110064313,27175
451712,LOC110064313,21494
451747,LOC110064313,21494
451790,LOC110064183,3907
