gene_id,10_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,11_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,11_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,12_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,13_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,14_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,15_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,16_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,17_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,18_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,19_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,1_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,20_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,21_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,22_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,23_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,24_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,25_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,25_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,26_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,26_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,27_1_test_noGFF.Aligned.sortedByCoord.out.bam.merge.gtf,28_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,29_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,2_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,30_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,31_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,32_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,33_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,34_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,35_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,36_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,37_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,38_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,39_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,3_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,40_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,41_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,42_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,43_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,44_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,45_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,45_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,46_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,47_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,48_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,4_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,5_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,6_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,6_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,7_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,8_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,9_1.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf,9_2.fastq.trim.fq.Aligned.sortedByCoord.out.bam.merge.gtf
pdam_00004782,0,21,21,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,15,0,27,0,0,0,0,0,0,16,20,0,0,17,34,32,0,3,0,19,21,17,0,0,0,0,0,0,17,0,65,63,0,0,0,1,0,0,0,0
pdam_00004781,8,59,59,3,0,0,0,2,0,5,3,0,1,52,2,3,1,0,5,0,0,0,0,0,62,2,47,5,0,0,1,3,0,53,56,0,0,80,113,113,0,0,3,126,131,78,0,0,0,0,0,3,55,6,87,85,0,0,0,0,0,3,0,0
pdam_00004780,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,21,17,0,0,16,17,0,0,0,0,0,0,18,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
pdam_00004789,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,3,0,1,0,4,4,3,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
pdam_00004788,7,1049,1027,0,0,0,0,0,0,10,17,0,0,679,6,0,0,6,0,0,0,0,0,0,624,0,638,24,0,0,0,0,0,742,621,4,0,756,1488,1461,0,0,7,1407,1385,729,0,0,0,0,0,0,404,12,1298,1266,0,0,0,0,0,0,0,0
pdam_00014827,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,6,8,11,0,0,0,8,6,2,0,0,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,0
pdam_00014826,0,455,478,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,121,0,51,0,0,0,0,0,0,321,257,0,0,211,431,449,0,0,0,479,474,245,0,0,0,0,0,0,162,0,354,376,0,0,0,0,0,0,0,0
pdam_00014825,0,473,463,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,4,0,0,0,0,0,175,0,257,0,0,0,0,0,0,205,264,0,0,226,408,412,0,0,0,354,342,237,0,0,0,0,0,0,150,0,514,517,0,0,0,0,0,0,0,0
pdam_00014824,0,493,479,15,0,0,0,0,11,0,12,0,14,245,13,0,0,0,25,0,0,0,0,0,152,0,243,20,0,0,0,0,0,287,238,0,0,300,539,522,0,0,19,602,586,271,0,0,0,0,0,18,190,16,389,381,0,0,4,0,0,0,0,0
pdam_00014823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,33,33,0,0,0,0,0,0,0,0
pdam_00014822,7,236,244,0,0,0,0,0,0,0,6,0,0,121,0,8,0,0,0,0,0,0,0,0,118,0,162,0,0,0,0,0,0,172,141,0,0,170,308,301,0,0,0,301,290,202,0,0,0,0,0,0,109,0,286,281,0,0,0,0,0,0,0,0
pdam_00025678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025679,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00025676,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,7,7,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
pdam_00014829,124,1170,1184,160,0,0,0,100,76,136,199,138,112,690,116,154,109,123,172,42,0,36,30,100,464,101,367,117,0,127,116,67,43,859,680,115,100,816,1530,1591,82,106,125,1796,1803,889,134,132,148,0,0,113,467,152,1141,1192,119,108,88,0,113,71,0,7
pdam_00014828,0,908,881,0,10,0,0,0,0,13,0,0,15,385,20,22,19,11,0,0,0,0,0,0,282,0,149,0,0,0,0,0,0,536,510,9,0,423,1027,1005,0,0,16,937,930,446,0,0,0,13,3,0,292,30,833,790,0,3,0,4,0,0,0,0
pdam_00020876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00022279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00008318,0,79,77,0,0,0,0,2,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,41,0,27,0,0,0,0,0,0,47,56,0,0,46,142,146,0,0,0,106,102,57,0,0,0,0,0,0,51,0,132,129,0,0,0,0,0,0,0,0
pdam_00008319,2,65,64,0,0,0,0,1,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,30,0,45,0,0,0,0,0,0,24,42,0,0,40,93,93,0,0,2,61,58,37,0,0,0,0,0,0,34,2,58,55,0,0,0,0,0,0,0,0
pdam_00025277,0,114,113,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,65,0,54,0,0,0,0,0,0,78,60,0,0,81,118,125,0,0,0,160,164,84,0,0,0,0,0,0,51,0,149,149,0,0,0,0,0,0,0,0
pdam_00025278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00008313,0,276,272,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,152,0,149,0,0,0,0,0,0,190,175,0,0,196,419,407,0,1,0,338,338,214,0,0,0,0,0,0,95,9,321,314,0,0,0,0,0,0,0,0
pdam_00008314,0,290,281,10,0,0,7,8,0,0,58,0,0,219,0,0,16,0,62,11,0,0,0,18,286,0,337,37,0,0,0,0,0,222,212,0,0,278,545,521,0,0,0,499,492,290,11,0,0,0,0,0,176,9,551,536,0,0,0,0,0,0,0,0
pdam_00008315,2,80,84,0,0,0,0,0,0,0,6,0,0,56,0,0,0,0,6,0,0,0,0,2,41,0,37,0,0,0,0,2,2,70,44,0,0,74,86,92,0,0,0,141,137,76,0,0,8,0,0,2,35,2,59,59,0,2,0,0,2,0,0,0
pdam_00008316,0,918,936,0,0,0,0,8,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,291,0,244,0,0,0,0,0,0,552,530,0,0,620,1131,1134,0,0,4,1284,1299,614,0,0,0,0,0,0,416,6,698,703,0,0,0,0,0,0,0,0
pdam_00008317,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00015938,500,16142,15667,3,71,0,65,19,315,595,4,0,457,4209,225,0,0,0,0,0,5,23,23,3,3049,7,2875,2,0,6,0,0,1,3142,16957,8,5,7654,7179,7184,5,0,306,5329,5237,4498,7,7,0,26,12,0,2380,1004,2639,2601,23,9,17,12,0,0,10,5
pdam_00015939,140,17074,17169,2,8,6,14,9,72,141,6,2,95,2180,49,1,0,0,0,9,6,28,21,2,2316,0,3000,3,0,0,0,0,0,1607,15110,0,4,3923,4346,4363,7,5,66,2889,2910,2465,9,8,2,8,0,0,1106,254,1739,1804,11,9,10,7,0,0,4,2
pdam_00015936,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,3,0,0,12,16,15,0,0,0,10,10,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
pdam_00015937,62,1372,1686,0,0,0,0,0,41,62,3,0,59,299,23,15,0,0,0,0,0,0,0,0,219,0,219,0,0,0,0,0,3,229,1207,2,2,505,513,603,0,0,44,354,376,348,0,0,0,0,0,0,281,128,181,202,0,0,0,0,0,0,0,0
pdam_00009269,0,380,384,0,0,0,0,0,0,0,8,0,7,173,8,0,7,0,0,0,0,0,0,0,186,0,59,7,0,0,0,0,0,339,178,0,0,182,533,528,0,0,0,559,562,239,0,0,0,0,0,0,127,12,321,316,0,0,0,0,0,0,0,0
pdam_00023475,0,31,36,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,19,16,0,0,20,40,59,0,0,0,36,42,13,0,0,0,0,0,0,6,0,9,9,0,0,0,0,0,0,0,0
pdam_00025476,0,38,34,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,28,27,0,0,69,32,27,0,0,0,47,44,32,0,0,0,0,0,0,17,0,46,50,0,0,0,0,0,0,0,0
pdam_00023473,0,0,0,4,0,0,0,0,0,0,25,8,0,0,0,12,15,4,0,15,7,5,0,12,0,15,0,5,0,22,21,7,4,0,0,25,22,0,0,0,16,12,0,0,0,0,30,21,0,0,0,5,0,0,0,0,0,0,9,9,6,8,4,0
pdam_00013574,0,20,21,1,0,0,0,0,0,0,0,0,0,164,1,0,0,0,0,0,0,0,0,0,116,0,5,0,0,0,0,0,0,187,28,0,0,167,98,101,0,0,0,129,108,184,0,0,0,0,0,0,19,0,61,75,0,0,0,0,0,0,0,0
pdam_00013575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
pdam_00013577,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013570,0,177,166,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,55,0,65,0,0,0,0,0,0,102,117,0,0,105,132,137,0,0,0,166,165,84,0,0,0,0,0,0,66,0,146,148,0,0,0,0,0,0,0,0
pdam_00013571,0,322,319,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,102,0,154,0,0,0,0,0,0,186,253,0,0,238,380,396,0,0,0,378,375,165,0,0,0,0,0,0,210,0,270,279,0,0,4,0,0,0,0,0
pdam_00013572,0,120,129,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,17,0,20,1,0,0,0,0,0,81,104,0,0,67,129,148,0,0,0,108,118,68,0,0,0,0,0,0,39,1,81,91,0,0,2,3,0,0,0,0
pdam_00013573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013578,0,1448,1570,4,0,0,4,4,0,0,5,0,0,611,2,0,3,2,3,0,0,3,0,2,286,0,144,0,0,0,0,0,0,701,789,1,0,755,1322,1431,0,4,3,1842,1921,763,0,0,0,0,0,0,629,5,968,1060,0,0,0,0,2,0,0,0
pdam_00013579,0,513,495,0,0,0,0,0,1,0,0,0,0,152,0,0,1,0,0,0,0,0,0,0,98,0,235,0,0,0,0,0,0,129,201,0,0,173,349,350,0,0,0,303,282,121,0,0,0,0,0,0,120,4,267,274,0,1,0,2,0,0,0,0
pdam_00024960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00017127,0,20,20,0,0,0,0,0,0,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,0,1,16,16,0,0,41,42,36,0,0,0,65,59,19,0,0,0,0,0,0,20,0,31,32,0,0,0,0,0,0,0,0
pdam_00013409,0,82,81,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,25,1,46,0,0,0,0,0,0,44,44,0,0,38,82,82,0,0,0,82,83,43,0,0,0,0,0,0,20,0,65,63,0,0,0,0,0,0,0,0
pdam_00017125,0,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pdam_00013401,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,7,0,0,0,8,8,0,0,0,0,0,0,0,0,0,15,20,0,0,0,0,0,0,0,0
pdam_00013402,0,55,48,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,8,28,0,0,13,23,14,0,0,0,24,20,8,0,0,0,0,0,0,26,0,90,77,0,0,0,0,0,0,0,0
pdam_00013403,0,135,136,0,1,0,0,1,0,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,5,0,20,0,0,0,0,0,1,10,60,0,1,11,14,17,0,1,0,21,20,11,0,0,0,2,0,0,4,0,71,64,0,1,0,1,0,1,0,0
pdam_00013404,0,68,76,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,8,55,0,0,7,15,13,0,0,0,15,17,5,0,0,0,0,0,0,8,0,24,29,0,0,0,0,0,0,0,0
pdam_00013405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00017129,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00013407,41,117,116,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,71,0,70,0,0,0,0,0,0,81,67,0,0,114,169,164,0,0,42,199,193,99,0,0,0,0,0,37,79,50,240,241,18,22,0,0,0,0,0,0
pdam_00025895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00006634,0,194,177,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,74,0,62,0,0,0,0,0,0,159,142,0,0,122,307,270,0,0,0,262,254,124,0,0,0,0,0,0,129,0,179,170,0,0,0,0,0,0,0,0
pdam_00006637,0,34,33,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,19,0,23,0,0,0,0,0,0,26,16,0,0,0,62,51,0,0,0,62,62,0,0,0,0,0,0,0,25,0,43,42,0,0,0,0,0,0,0,0
pdam_00006636,65,613,589,10,87,86,128,106,40,73,22,14,64,316,63,14,8,8,11,0,11,14,11,7,316,8,203,10,0,0,0,6,4,368,390,19,11,353,835,814,12,5,76,759,729,369,0,0,6,60,52,12,290,90,610,600,146,142,0,0,8,10,0,0
pdam_00006631,0,168,164,2,0,0,0,0,0,0,4,0,0,177,0,0,4,3,4,0,0,0,0,2,194,4,161,0,0,0,0,0,0,177,199,0,0,167,496,501,0,0,0,348,341,180,0,0,0,0,0,0,133,0,333,326,0,0,5,4,0,2,0,0
pdam_00006630,0,596,597,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,1,0,219,0,116,0,0,0,0,0,0,414,341,0,0,281,700,678,0,0,0,682,667,368,0,0,0,0,0,0,219,0,423,414,0,0,0,0,0,0,0,0
pdam_00006633,0,40,41,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,75,15,0,0,29,74,73,0,0,0,96,97,42,0,0,0,0,0,0,20,0,48,47,0,0,0,0,0,0,0,0
pdam_00006632,0,0,0,0,0,0,0,0,2,1,0,2,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pdam_00006639,0,226,223,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,59,0,19,0,0,0,0,0,0,119,132,0,2,85,189,184,0,0,0,209,203,85,0,0,0,0,0,0,123,0,152,147,0,0,0,0,0,0,0,0
pdam_00006638,2,104,86,0,0,1,0,0,2,2,2,2,1,52,6,2,2,2,1,1,0,0,0,2,34,1,17,0,0,0,0,1,2,69,62,1,0,90,145,139,0,0,2,128,131,62,0,0,1,0,0,3,46,4,64,61,0,0,0,0,2,2,0,0
pdam_00023182,20,0,0,0,22,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,6,4,0,0,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0
pdam_00016091,3,1063,1041,0,4,0,6,6,0,0,0,0,0,473,5,0,0,0,0,0,1,0,4,0,319,0,302,0,0,0,0,0,0,585,471,0,0,525,1127,1126,4,4,0,1105,1107,523,0,0,0,0,0,0,389,10,962,953,0,0,4,0,0,0,0,0
pdam_00023180,12,5,5,0,38,35,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,3,0,0,0,0,0,0
pdam_00023181,0,20,12,0,0,0,2,1,0,0,4,0,0,0,0,0,3,0,4,3,1,0,0,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,3,0,0,0,0,5,4,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0
pdam_00023186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00016095,17,12376,12235,0,7,0,12,12,0,38,0,0,0,3078,18,0,0,0,0,7,6,29,27,3,975,0,6977,0,0,0,0,0,0,3444,8314,6,6,5104,8845,8740,7,5,0,4465,4384,2567,13,6,15,6,5,0,1926,71,4799,4731,13,11,14,12,0,0,0,0
pdam_00023184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00023185,0,1215,1203,0,0,0,0,0,0,0,0,0,0,355,0,0,0,0,0,0,0,0,0,0,269,0,320,0,0,0,0,0,0,445,505,0,0,419,816,792,0,0,0,938,921,480,0,0,0,0,0,0,262,10,673,662,0,0,0,0,0,0,0,0
pdam_00016098,0,115,115,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,36,0,15,0,0,0,0,0,0,55,56,0,0,77,102,98,0,0,0,172,169,66,0,0,0,0,0,0,52,0,126,127,0,0,0,0,0,0,0,0
pdam_00016099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdam_00023188,0,118,109,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,27,0,41,0,0,0,0,0,0,318,46,0,0,80,69,62,0,0,0,228,230,257,0,0,0,0,0,0,30,0,106,124,0,0,0,0,0,0,0,0
pdam_00023189,0,123,129,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,34,0,20,0,0,0,0,0,0,64,58,0,0,48,118,121,0,0,0,127,130,43,0,0,0,0,0,0,31,0,101,101,0,0,0,0,0,0,0,0
pdam_00025875,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1
pdam_00023982,0,122,123,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,25,0,67,0,0,0,0,0,0,75,90,0,0,192,233,233,0,0,0,181,190,67,0,0,0,0,0,0,111,0,100,99,0,0,0,0,0,0,0,0
pdam_00023983,0,249,262,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,71,0,144,0,0,0,0,0,0,142,131,0,0,200,363,353,0,0,0,230,230,138,0,0,0,0,0,0,137,0,230,237,0,0,0,0,0,0,0,0
pdam_00020299,0,26,27,0,0,0,0,2,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,20,1,17,1,0,0,0,0,0,25,28,0,0,52,60,66,0,0,0,48,46,30,0,0,0,0,0,3,41,0,133,134,0,0,0,0,0,0,0,0
pdam_00020298,0,137,141,0,0,0,0,0,0,0,3,0,0,56,0,0,0,0,0,0,0,0,0,0,44,0,56,0,0,0,0,0,0,64,61,0,0,68,144,144,0,0,2,139,140,80,0,2,0,0,0,0,61,0,98,103,0,0,0,0,0,0,0,0
